       3658.5473   4.3958900e-16
       3660.6371   4.1930700e-16
       3662.7270   4.8300400e-16
       3664.8269   1.8887300e-16
       3666.9167   3.1075200e-16
       3669.0065   7.7410000e-16
       3671.0964   4.8172700e-16
       3673.1862   2.8423700e-16
       3675.2760   3.4946600e-16
       3677.3659   2.9154600e-16
       3679.4557   3.0062600e-16
       3681.5456   3.6909600e-16
       3683.6354   3.4966300e-16
       3685.7252   4.3233400e-16
       3687.8151   5.2531600e-16
       3689.9050   2.5548500e-16
       3691.9948   1.2871600e-16
       3694.0847   3.9952900e-16
       3696.1745   2.1432100e-16
       3698.2644   4.7969100e-16
       3700.3542   5.8008400e-16
       3702.4440   2.8572900e-16
       3704.5339   3.0672300e-16
       3706.6237   4.4666600e-16
       3708.7135   2.4054400e-16
       3710.8034   1.6825700e-16
       3712.8932   3.5488100e-16
       3714.9831   1.9325900e-16
       3717.0729   2.8309800e-16
       3719.1627   3.8978700e-16
       3721.2527   3.0151500e-16
       3723.3425   2.1952300e-16
       3725.4323   4.2849500e-16
       3727.5322   2.8734100e-16
       3729.6220   2.4985200e-16
       3731.7118   4.4919300e-16
       3733.8017   3.4661800e-16
       3735.8915   2.9253200e-16
       3737.9813   2.6458800e-16
       3740.0712   4.0858400e-16
       3742.1610   4.3847400e-16
       3744.2510   2.6663300e-16
       3746.3408   4.7888900e-16
       3748.4306   2.5941700e-16
       3750.5205   3.2725100e-16
       3752.6103   3.2437900e-16
       3754.7001   3.6072900e-16
       3756.7900   3.2868000e-16
       3758.8798   4.7036200e-16
       3760.9697   4.2740200e-16
       3763.0595   3.9726400e-16
       3765.1493   3.4620700e-16
       3767.2392   3.1820100e-16
       3769.3290   2.8076800e-16
       3771.4188   3.2637800e-16
       3773.5087   3.2146200e-16
       3775.5986   3.4189500e-16
       3777.6885   4.7576000e-16
       3779.7783   4.5855200e-16
       3781.8681   4.0127900e-16
       3783.9580   3.7045000e-16
       3786.0478   3.5185500e-16
       3788.1376   3.9746700e-16
       3790.2275   4.9038300e-16
       3792.3273   4.3760700e-16
       3794.4171   4.6977800e-16
       3796.5070   3.7355200e-16
       3798.5968   3.5625000e-16
       3800.6867   4.2701900e-16
       3802.7766   3.8197700e-16
       3804.8664   4.0312700e-16
       3806.9563   4.4627800e-16
       3809.0461   4.5478200e-16
       3811.1359   3.9220800e-16
       3813.2258   4.0877300e-16
       3815.3156   4.2114400e-16
       3817.4054   4.6954200e-16
       3819.4953   3.9569300e-16
       3821.5851   3.8797500e-16
       3823.6750   3.4734100e-16
       3825.7648   3.9861000e-16
       3827.8546   3.9116300e-16
       3829.9446   4.1188000e-16
       3832.0343   4.2513800e-16
       3834.1242   3.9468400e-16
       3836.2141   4.2370800e-16
       3838.3039   4.5588000e-16
       3840.3938   4.7470400e-16
       3842.4836   5.3603000e-16
       3844.5734   4.9100600e-16
       3846.6633   5.7900500e-16
       3848.7531   4.8400000e-16
       3850.8429   5.2524600e-16
       3852.9328   4.9894400e-16
       3855.0327   4.7140600e-16
       3857.1224   4.3666300e-16
       3859.2124   4.8910600e-16
       3861.3022   4.7947000e-16
       3863.3921   4.3853200e-16
       3865.4819   3.9983800e-16
       3867.5717   4.0366600e-16
       3869.6616   4.1813400e-16
       3871.7514   4.2503400e-16
       3873.8412   4.1391200e-16
       3875.9311   3.9598300e-16
       3878.0209   4.3117100e-16
       3880.1108   4.5944600e-16
       3882.2006   4.6344900e-16
       3884.2904   4.8518300e-16
       3886.3803   3.7370900e-16
       3888.4702   4.4038700e-16
       3890.5600   4.3586600e-16
       3892.6499   4.2325200e-16
       3894.7397   4.1428300e-16
       3896.8296   4.0045500e-16
       3898.9194   4.2248600e-16
       3901.0092   3.8159600e-16
       3903.0991   4.3671000e-16
       3905.1889   4.7561200e-16
       3907.2787   4.2920700e-16
       3909.3686   4.1729000e-16
       3911.4584   4.2433300e-16
       3913.5483   4.4251400e-16
       3915.6382   4.6773400e-16
       3917.7380   4.1380600e-16
       3919.8278   4.1155000e-16
       3921.9177   4.5548100e-16
       3924.0075   4.0822700e-16
       3926.0974   4.2921500e-16
       3928.1872   4.6925500e-16
       3930.2770   4.7506800e-16
       3932.3669   4.4423700e-16
       3934.4567   4.2451800e-16
       3936.5465   4.2344700e-16
       3938.6364   3.8742100e-16
       3940.7263   4.2190400e-16
       3942.8162   3.8506600e-16
       3944.9060   4.2496900e-16
       3946.9958   4.5509400e-16
       3949.0857   4.4365900e-16
       3951.1755   4.0859700e-16
       3953.2653   4.4762600e-16
       3955.3552   4.3988500e-16
       3957.4450   4.4229900e-16
       3959.5349   4.0808000e-16
       3961.6247   4.2614300e-16
       3963.7145   4.4074500e-16
       3965.8044   4.5771700e-16
       3967.8942   4.6448900e-16
       3969.9840   4.2866800e-16
       3972.0739   4.4098400e-16
       3974.1638   4.3561700e-16
       3976.2537   4.2298900e-16
       3978.3435   3.9176600e-16
       3980.4333   4.3652600e-16
       3982.5331   4.1195700e-16
       3984.6230   3.8754000e-16
       3986.7128   4.2640100e-16
       3988.8027   4.4259100e-16
       3990.8925   4.1562100e-16
       3992.9823   4.3233100e-16
       3995.0722   4.3539900e-16
       3997.1620   4.4148300e-16
