       3658.5973   2.9723400e-16
       3660.6871   2.3980200e-16
       3662.7769   2.2801700e-17
       3664.8668   4.0202300e-16
       3666.9567   8.4234300e-17
       3669.0465   4.9489100e-16
       3671.1364   4.1917700e-16
       3673.2262   2.2815400e-16
       3675.3161   3.6032400e-16
       3677.4059   2.2952000e-16
       3679.4957   2.2784700e-16
       3681.5856   3.4635600e-16
       3683.6754   3.9598200e-16
       3685.7652   4.0288300e-16
       3687.8551   4.9684700e-16
       3689.9449   4.5505900e-16
       3692.0348   4.2264500e-16
       3694.1247   3.2546800e-16
       3696.2144   3.5385300e-16
       3698.3044   2.4232300e-16
       3700.3942   2.2144000e-16
       3702.4840   3.2996500e-16
       3704.5739   2.7479000e-16
       3706.6637   2.9663200e-16
       3708.7536   3.5311500e-16
       3710.8434   3.7932500e-16
       3712.9332   3.9517300e-16
       3715.0231   3.6012500e-16
       3717.1129   3.4208600e-16
       3719.2027   2.5257900e-16
       3721.3027   3.2424500e-16
       3723.3925   3.1743300e-16
       3725.4823   3.7337500e-16
       3727.5722   3.9466900e-16
       3729.6620   4.3897500e-16
       3731.7519   3.9038800e-16
       3733.8417   2.4928700e-16
       3735.9315   3.0776700e-16
       3738.0214   3.6395300e-16
       3740.1112   3.6725400e-16
       3742.2010   3.4651400e-16
       3744.2909   3.1931400e-16
       3746.3807   3.2013500e-16
       3748.4706   3.9839900e-16
       3750.5604   3.3601900e-16
       3752.6503   3.6168000e-16
       3754.7402   3.9033700e-16
       3756.8300   3.5731100e-16
       3758.9198   4.2599000e-16
       3761.0097   3.6537400e-16
       3763.0995   3.8569800e-16
       3765.1894   3.6828800e-16
       3767.2792   3.4074400e-16
       3769.3690   3.5548900e-16
       3771.4589   3.5992900e-16
       3773.5487   3.0173200e-16
       3775.6385   3.2409200e-16
       3777.7284   4.3694500e-16
       3779.8182   3.0604100e-16
       3781.9082   3.1104300e-16
       3784.0080   4.6836500e-16
       3786.0978   3.8214700e-16
       3788.1876   3.7792500e-16
       3790.2775   4.2133300e-16
       3792.3673   4.4076200e-16
       3794.4572   3.6579000e-16
       3796.5470   3.5090700e-16
       3798.6368   3.9677600e-16
       3800.7267   3.9889900e-16
       3802.8165   3.6975600e-16
       3804.9063   3.8250700e-16
       3806.9963   3.7931200e-16
       3809.0861   4.1289700e-16
       3811.1760   4.1578400e-16
       3813.2658   3.9794300e-16
       3815.3556   4.1223000e-16
       3817.4455   3.7952900e-16
       3819.5353   3.9771300e-16
       3821.6251   4.1547800e-16
       3823.7150   4.0205300e-16
       3825.8048   3.9767900e-16
       3827.8947   4.2892600e-16
       3829.9845   4.6091000e-16
       3832.0743   4.6074200e-16
       3834.1642   4.0161300e-16
       3836.2541   3.8972400e-16
       3838.3439   4.3209700e-16
       3840.4338   4.6763400e-16
       3842.5236   5.2110800e-16
       3844.6135   5.1973000e-16
       3846.7133   5.0527600e-16
       3848.8031   5.2583800e-16
       3850.8929   5.1254700e-16
       3852.9828   5.0002900e-16
       3855.0726   4.8714200e-16
       3857.1625   4.1365600e-16
       3859.2523   4.5863900e-16
       3861.3421   4.5041700e-16
       3863.4321   4.2490800e-16
       3865.5219   4.0320100e-16
       3867.6117   4.0752700e-16
       3869.7016   4.1662000e-16
       3871.7914   4.1546100e-16
       3873.8813   4.5918100e-16
       3875.9711   4.5038300e-16
       3878.0609   4.2336400e-16
       3880.1508   4.5884000e-16
       3882.2406   4.6812100e-16
       3884.3304   4.2267200e-16
       3886.4203   4.0598500e-16
       3888.5101   4.1548500e-16
       3890.6000   4.1999000e-16
       3892.6899   4.4964800e-16
       3894.7796   4.0945300e-16
       3896.8696   3.8764100e-16
       3898.9594   4.1288600e-16
       3901.0492   4.0534300e-16
       3903.1391   4.7743800e-16
       3905.2289   4.4299000e-16
       3907.3188   4.4120500e-16
       3909.4186   4.1280400e-16
       3911.5084   4.3356100e-16
       3913.5982   4.2196600e-16
       3915.6881   4.2312500e-16
       3917.7780   4.1339700e-16
       3919.8679   4.3261100e-16
       3921.9577   4.2973200e-16
       3924.0475   4.3062300e-16
       3926.1374   4.2318200e-16
       3928.2272   4.5102200e-16
       3930.3170   4.1273000e-16
       3932.4069   4.2385700e-16
       3934.4967   4.1373800e-16
       3936.5866   4.1756200e-16
       3938.6764   4.1963500e-16
       3940.7662   4.2780000e-16
       3942.8561   4.2242000e-16
       3944.9459   4.4831700e-16
       3947.0357   4.4134600e-16
       3949.1256   4.3571900e-16
       3951.2155   4.5062400e-16
       3953.3054   4.1817700e-16
       3955.3952   4.1195900e-16
       3957.4850   4.2886700e-16
       3959.5749   4.4233100e-16
       3961.6647   4.3538900e-16
       3963.7545   4.1680900e-16
       3965.8444   4.2348700e-16
       3967.9342   4.0907300e-16
       3970.0241   4.1932100e-16
       3972.1240   4.2622000e-16
       3974.2137   4.4768100e-16
       3976.3037   4.5080700e-16
       3978.3935   4.4681100e-16
       3980.4833   4.3728000e-16
       3982.5732   4.2323700e-16
       3984.6630   4.2011000e-16
       3986.7528   4.2278100e-16
       3988.8427   4.3496800e-16
       3990.9325   4.5782200e-16
       3993.0224   4.5468900e-16
       3995.1122   4.4608300e-16
       3997.2020   4.2993800e-16
       3999.2919   4.3688100e-16
       4001.3817   4.3365000e-16
       4003.4716   4.5270000e-16
       4005.5615   4.3213500e-16
       4007.6513   4.0140100e-16
       4009.7412   4.3345800e-16
       4011.8310   4.4632400e-16
       4013.9208   4.2417000e-16
       4016.0107   3.9840300e-16
       4018.1005   4.2194100e-16
       4020.1903   4.1831800e-16
       4022.2802   4.2796900e-16
       4024.3700   4.1560300e-16
       4026.4599   4.2387000e-16
       4028.5497   3.9269000e-16
       4030.6395   4.1009400e-16
       4032.7294   4.0878400e-16
       4034.8193   3.8852700e-16
       4036.9191   4.2452800e-16
       4039.0090   4.1761100e-16
       4041.0988   4.0438200e-16
       4043.1886   3.9848500e-16
       4045.2785   3.9330700e-16
       4047.3683   4.1327200e-16
       4049.4581   4.0134600e-16
       4051.5480   3.8592400e-16
       4053.6378   3.7864600e-16
       4055.7277   3.9871400e-16
       4057.8175   4.1252200e-16
       4059.9073   3.9511000e-16
       4061.9973   4.0407300e-16
       4064.0871   3.9900800e-16
       4066.1769   4.0253800e-16
       4068.2668   4.0448300e-16
       4070.3566   4.0947000e-16
       4072.4465   4.0152300e-16
       4074.5363   3.9309300e-16
       4076.6261   3.9780000e-16
       4078.7160   4.0603000e-16
       4080.8058   4.1560900e-16
       4082.8956   4.1233900e-16
       4084.9855   4.2073100e-16
       4087.0753   4.1666300e-16
       4089.1653   4.1093200e-16
       4091.2551   3.9740200e-16
       4093.3449   4.1487100e-16
       4095.4348   4.0526300e-16
       4097.5246   4.0868700e-16
       4099.6144   4.0022900e-16
       4101.7143   4.2126100e-16
       4103.8041   4.1742500e-16
       4105.8939   3.9794800e-16
       4107.9838   4.0010600e-16
       4110.0736   4.1535600e-16
       4112.1634   3.8256200e-16
       4114.2533   4.1623500e-16
       4116.3431   3.9664500e-16
       4118.4331   4.1663000e-16
       4120.5229   4.0325100e-16
       4122.6127   3.8293800e-16
       4124.7026   4.1431900e-16
       4126.7924   4.2155700e-16
       4128.8822   3.9254200e-16
       4130.9721   4.0821700e-16
       4133.0619   3.9286100e-16
       4135.1518   3.9978600e-16
       4137.2416   3.8947300e-16
       4139.3314   3.9167400e-16
       4141.4213   3.9366600e-16
       4143.5111   3.9691500e-16
       4145.6010   4.1279800e-16
       4147.6908   3.8177300e-16
       4149.7807   4.0274400e-16
       4151.8706   4.1334800e-16
       4153.9604   4.0869300e-16
       4156.0502   3.9353700e-16
       4158.1401   3.9002400e-16
       4160.2299   4.0518900e-16
       4162.3197   3.9770700e-16
       4164.4196   3.8550600e-16
       4166.5094   4.0077900e-16
       4168.5992   3.9737200e-16
       4170.6892   3.9489200e-16
       4172.7789   4.0027000e-16
       4174.8689   4.0427300e-16
       4176.9587   3.9389000e-16
       4179.0485   4.0798700e-16
       4181.1384   3.9579300e-16
       4183.2282   3.9463600e-16
       4185.3180   3.9418200e-16
       4187.4079   3.8706900e-16
       4189.4977   3.8774600e-16
       4191.5876   3.9369300e-16
       4193.6774   3.9936200e-16
       4195.7672   3.9499100e-16
       4197.8571   3.9332300e-16
       4199.9469   3.9750100e-16
       4202.0368   4.0152200e-16
       4204.1267   4.1799200e-16
       4206.2165   3.9857900e-16
       4208.3063   3.9047600e-16
       4210.3962   3.8785600e-16
       4212.4860   3.8477600e-16
       4214.5759   4.0196100e-16
       4216.6657   3.9228000e-16
       4218.7555   3.8679800e-16
       4220.8454   3.8614200e-16
       4222.9352   3.8913200e-16
       4225.0250   3.8787900e-16
       4227.1250   3.8655800e-16
       4229.2148   3.9140000e-16
       4231.3046   4.0813300e-16
       4233.3945   3.8996700e-16
       4235.4843   3.9948000e-16
       4237.5742   3.9537000e-16
       4239.6640   4.0059300e-16
       4241.7538   3.9707900e-16
       4243.8437   4.0423400e-16
       4245.9335   3.9919300e-16
       4248.0233   3.8909500e-16
       4250.1132   3.9998000e-16
       4252.2030   3.8430600e-16
       4254.2929   3.8439800e-16
       4256.3827   3.8705100e-16
       4258.4726   4.0263600e-16
       4260.5625   4.0094300e-16
       4262.6523   4.0059000e-16
       4264.7421   4.0189600e-16
       4266.8320   3.9263600e-16
       4268.9218   4.1281800e-16
       4271.0117   4.0240900e-16
       4273.1015   4.0669000e-16
       4275.1913   3.9410700e-16
       4277.2812   4.1233800e-16
       4279.3710   4.0682500e-16
       4281.4608   4.0261700e-16
       4283.5507   4.0135100e-16
       4285.6405   4.0576000e-16
       4287.7305   4.1315500e-16
       4289.8303   3.9997000e-16
       4291.9201   3.9688300e-16
       4294.0099   4.0513400e-16
       4296.0998   4.0442500e-16
       4298.1896   4.1182600e-16
       4300.2795   4.0607600e-16
       4302.3693   4.0385100e-16
       4304.4591   4.1254300e-16
       4306.5490   4.1563800e-16
       4308.6388   4.1144200e-16
       4310.7286   4.0620600e-16
       4312.8185   4.1253000e-16
       4314.9083   4.1545400e-16
       4316.9983   4.1025400e-16
       4319.0881   4.0665400e-16
       4321.1779   4.1403000e-16
       4323.2678   4.0755800e-16
       4325.3576   4.0550700e-16
       4327.4474   4.1351400e-16
       4329.5373   4.0916300e-16
       4331.6271   4.0890800e-16
       4333.7170   4.0477900e-16
       4335.8068   4.0618600e-16
       4337.8966   4.0107100e-16
       4339.9865   4.1018800e-16
       4342.0763   4.0433700e-16
       4344.1662   4.1111900e-16
       4346.2561   4.0687900e-16
       4348.3459   4.1884600e-16
       4350.4358   4.1048900e-16
       4352.5256   4.0412700e-16
       4354.6254   4.1058100e-16
       4356.7152   4.1853600e-16
       4358.8051   4.1609000e-16
       4360.8949   4.0886500e-16
       4362.9848   3.9706700e-16
       4365.0746   4.1311700e-16
       4367.1644   4.0469700e-16
       4369.2544   4.1437500e-16
       4371.3442   4.1480400e-16
       4373.4340   4.0971100e-16
       4375.5239   4.2134700e-16
       4377.6137   4.1157000e-16
       4379.7036   4.0084900e-16
       4381.7934   4.0474600e-16
       4383.8832   4.1558700e-16
       4385.9731   4.0447400e-16
       4388.0629   4.0944900e-16
       4390.1527   4.0769700e-16
       4392.2426   4.2045500e-16
       4394.3324   4.0655900e-16
       4396.4223   4.0140100e-16
       4398.5121   4.0193100e-16
       4400.6020   3.9790800e-16
       4402.6919   4.1131300e-16
       4404.7817   4.1117600e-16
       4406.8715   4.0424700e-16
       4408.9614   4.0441100e-16
       4411.0512   4.1053000e-16
       4413.1411   4.0123600e-16
       4415.2309   4.0251100e-16
       4417.3307   3.9717000e-16
       4419.4206   3.9963800e-16
       4421.5104   3.9307500e-16
       4423.6002   3.9241300e-16
       4425.6902   3.9494700e-16
       4427.7800   4.0065800e-16
       4429.8698   4.0037400e-16
       4431.9597   4.0167900e-16
       4434.0495   3.9143900e-16
